record_id,date,year,season,region,product_id,category,product_name,color,fabric,price_tier,price_usd,discount_pct,historical_sales_units,search_volume_index,social_media_mentions,instagram_hashtag_count,tiktok_video_count,influencer_mentions,customer_rating,return_rate_pct,stock_availability_pct,repeat_purchase_rate_pct,website_click_through_rate,days_in_top_100,trending_score,is_trending,trending_label
126,2025-08-09,2025,Fall,Latin America,P100125,Accessories,Mini Bag,Charcoal,Cotton,Luxury,321.57,0.0,2017,100,2293,5894,1306,13,4.6,8.2,82.6,7.7,5.75,26,52.74,0,Not Trending
127,2023-08-31,2023,Summer,North America,P100126,Bottoms,Cargo Pants,Burgundy,Linen,Luxury,476.89,4.3,639,58,5183,10434,1325,12,4.7,11.6,72.6,15.1,3.8,14,62.01,1,Trending
128,2024-05-12,2024,Winter,Europe,P100127,Tops,Corset Top,Lavender,Wool,Budget,14.83,20.2,703,38,2050,4640,915,20,4.1,10.3,80.1,40.8,2.23,32,42.22,0,Not Trending
129,2024-01-04,2024,Fall,North America,P100128,Dresses,Bodycon Dress,White,Wool,Budget,24.96,5.6,723,55,1955,5645,1865,10,3.8,19.4,93.7,38.3,1.8,39,42.53,0,Not Trending
130,2025-01-12,2025,Fall,Middle East,P100129,Dresses,Maxi Dress,Rust Orange,Polyester,Budget,31.68,5.1,2030,53,412,3935,1411,20,3.8,16.5,71.9,7.5,4.0,22,50.76,0,Not Trending
131,2023-12-06,2023,Spring,Asia Pacific,P100130,Footwear,Chunky Sneakers,Hot Pink,Knit,Premium,210.67,12.3,1536,34,1946,2375,2339,17,4.0,23.8,100.0,22.6,2.9,25,53.25,0,Not Trending
132,2023-06-02,2023,Summer,Latin America,P100131,Denim,Baggy Jeans,Cream,Linen,Premium,174.25,7.6,956,100,2473,715,571,12,4.3,8.1,57.5,10.8,1.72,35,56.31,0,Not Trending
133,2024-07-14,2024,Winter,Europe,P100132,Bottoms,Denim Shorts,Burgundy,Polyester,Luxury,525.52,5.1,451,32,4129,11450,0,17,3.4,9.9,46.6,20.9,1.73,18,52.15,0,Not Trending
134,2025-02-16,2025,Spring,Latin America,P100133,Footwear,Ballet Flats,Hot Pink,Satin,Premium,159.34,27.2,1800,41,3959,9602,2118,11,4.5,11.6,54.5,24.7,1.52,38,77.5,1,Trending
135,2025-08-01,2025,Winter,Europe,P100134,Tops,Tank Top,Black,Wool,Mid-Range,86.84,28.4,1930,13,2102,15549,232,15,4.6,16.4,52.0,11.5,3.89,23,45.46,0,Not Trending
136,2024-10-23,2024,Spring,Middle East,P100135,Outerwear,Denim Jacket,Rust Orange,Silk,Premium,155.84,34.3,2176,40,3684,4762,2679,13,3.6,12.6,81.6,15.1,4.09,0,54.32,0,Not Trending
137,2023-12-27,2023,Winter,North America,P100136,Outerwear,Denim Jacket,Charcoal,Silk,Premium,95.03,27.9,23,30,2200,16718,1891,17,4.6,7.6,47.8,15.9,1.96,16,57.08,0,Not Trending
138,2023-02-09,2023,Spring,Middle East,P100137,Outerwear,Puffer Jacket,Chocolate Brown,Silk,Premium,145.16,8.9,1885,100,4878,12879,3979,22,3.6,16.2,66.1,26.5,3.24,22,96.81,1,Trending
139,2025-07-21,2025,Spring,Europe,P100138,Tops,Corset Top,Burgundy,Satin,Luxury,246.15,15.7,2137,57,4170,8320,593,15,3.2,11.8,67.1,17.2,3.13,27,40.14,0,Not Trending
140,2023-03-04,2023,Spring,Latin America,P100139,Dresses,Slip Dress,Burgundy,Satin,Premium,175.67,8.7,1624,63,1165,8324,1578,19,2.7,9.9,62.6,9.8,3.75,19,30.54,0,Not Trending
141,2023-04-22,2023,Spring,North America,P100140,Bottoms,Cargo Pants,Cream,Cotton,Mid-Range,72.35,9.0,424,13,1832,7958,652,14,4.3,11.6,74.5,4.5,2.73,3,17.93,0,Not Trending
142,2024-08-27,2024,Fall,Asia Pacific,P100141,Denim,Flared Jeans,Chocolate Brown,Wool,Mid-Range,58.78,0.0,1779,70,1573,13259,0,16,4.3,22.0,74.2,0.0,3.69,14,38.96,0,Not Trending
143,2025-11-28,2025,Summer,Asia Pacific,P100142,Accessories,Oversized Sunglasses,Butter Yellow,Wool,Mid-Range,70.47,11.6,3470,59,3761,10625,2889,18,3.8,15.2,77.0,39.3,6.47,20,68.49,1,Trending
144,2023-06-18,2023,Fall,North America,P100143,Footwear,Slides,Chocolate Brown,Knit,Premium,92.14,0.0,1992,98,4442,15308,438,10,4.5,10.6,77.0,6.8,1.43,27,85.55,1,Trending
145,2023-11-05,2023,Winter,Asia Pacific,P100144,Tops,Crop Top,Sage Green,Wool,Mid-Range,51.09,28.0,1927,0,2554,13689,1216,21,4.8,17.8,92.5,27.3,3.9,21,41.25,0,Not Trending
146,2023-12-19,2023,Winter,Asia Pacific,P100145,Bottoms,Cargo Pants,Lavender,Denim,Mid-Range,49.12,21.6,1337,64,2512,14610,1772,19,4.0,21.9,84.0,9.6,4.27,0,55.14,0,Not Trending
147,2023-09-19,2023,Winter,Latin America,P100146,Outerwear,Cardigan,Hot Pink,Knit,Luxury,303.62,33.7,990,51,2375,71,371,11,3.3,4.1,72.8,18.1,5.46,25,40.26,0,Not Trending
148,2023-10-31,2023,Fall,Latin America,P100147,Outerwear,Puffer Jacket,Cherry Red,Linen,Mid-Range,71.76,0.0,1783,43,1701,16027,2144,16,3.5,7.5,95.7,29.3,3.12,16,62.74,1,Trending
149,2023-11-01,2023,Spring,Asia Pacific,P100148,Dresses,Shirt Dress,Burgundy,Cotton,Premium,201.69,19.1,666,62,4701,11628,1906,10,3.8,11.7,37.0,21.9,4.34,0,67.39,1,Trending
150,2024-02-21,2024,Summer,North America,P100149,Bottoms,Cargo Pants,Sage Green,Knit,Mid-Range,68.6,44.0,1117,48,5694,17004,1603,11,4.8,1.4,94.4,6.1,5.69,21,72.2,1,Trending
151,2025-12-21,2025,Spring,Latin America,P100150,Tops,Bodysuit,Burgundy,Silk,Premium,93.22,27.6,1592,3,4723,13957,568,10,3.8,14.0,57.3,19.4,6.53,20,33.61,0,Not Trending
152,2025-05-27,2025,Summer,Latin America,P100151,Outerwear,Cardigan,Charcoal,Polyester,Luxury,543.39,32.1,1315,83,3474,1269,0,17,4.0,8.1,45.5,16.1,5.55,20,59.04,0,Not Trending
153,2023-01-30,2023,Summer,Latin America,P100152,Denim,Denim Vest,Cream,Linen,Budget,22.77,20.9,1510,60,2141,9573,1048,14,3.2,5.4,77.7,25.3,4.35,0,37.89,0,Not Trending
154,2023-03-05,2023,Summer,Europe,P100153,Activewear,Yoga Set,White,Wool,Premium,176.07,0.0,1186,23,3535,1936,1584,15,4.1,16.3,36.2,32.8,2.32,9,38.94,0,Not Trending
155,2024-11-10,2024,Winter,Asia Pacific,P100154,Accessories,Belt Bag,Beige,Linen,Budget,15.54,20.3,1917,46,2443,10352,1801,12,3.7,7.3,90.4,24.6,3.92,20,60.22,0,Not Trending
156,2023-05-31,2023,Winter,Asia Pacific,P100155,Accessories,Statement Earrings,Cream,Wool,Mid-Range,58.7,0.0,984,67,8690,6126,1263,15,3.8,21.3,65.5,12.4,0.94,29,87.81,1,Trending
157,2025-02-19,2025,Summer,Europe,P100156,Activewear,Yoga Set,Hot Pink,Denim,Mid-Range,78.73,14.2,1340,37,2602,1640,1557,12,4.3,16.6,86.8,31.7,4.89,26,50.48,0,Not Trending
158,2024-05-29,2024,Summer,North America,P100157,Accessories,Oversized Sunglasses,Rust Orange,Cotton,Budget,26.9,15.5,1821,48,0,9875,0,11,3.5,22.9,68.4,37.8,2.76,12,52.06,0,Not Trending
159,2023-09-06,2023,Fall,Middle East,P100158,Footwear,Slides,Baby Blue,Polyester,Luxury,316.81,18.2,1276,31,2558,9505,2084,16,4.1,13.0,83.1,17.0,2.71,16,61.7,1,Trending
160,2024-08-21,2024,Summer,Middle East,P100159,Dresses,Maxi Dress,Charcoal,Silk,Premium,202.51,5.7,1352,41,2488,12271,1407,14,5.0,6.2,71.4,34.3,3.92,28,50.97,0,Not Trending
161,2025-02-09,2025,Fall,Latin America,P100160,Dresses,Shirt Dress,Burgundy,Silk,Mid-Range,49.5,15.1,3417,71,1378,10955,532,16,3.2,12.5,52.0,15.9,4.09,1,59.09,0,Not Trending
162,2024-10-11,2024,Spring,North America,P100161,Dresses,Bodycon Dress,Rust Orange,Cotton,Luxury,339.9,18.6,1512,24,2019,1940,49,15,4.3,5.3,49.0,15.1,5.61,24,41.84,0,Not Trending
163,2024-02-12,2024,Spring,Latin America,P100162,Denim,Baggy Jeans,Burgundy,Polyester,Mid-Range,66.97,44.4,760,65,0,1159,2811,8,4.0,2.9,42.6,4.1,1.93,4,35.97,0,Not Trending
164,2024-08-12,2024,Summer,Europe,P100163,Dresses,Shirt Dress,Charcoal,Denim,Budget,22.38,0.0,1654,59,3646,6419,208,15,4.5,17.3,46.6,12.4,1.92,31,49.15,0,Not Trending
165,2024-12-10,2024,Fall,Latin America,P100164,Bottoms,Denim Shorts,Chocolate Brown,Satin,Mid-Range,54.53,14.2,913,67,5474,7747,2377,14,3.7,11.8,100.0,15.9,3.54,0,56.66,0,Not Trending
166,2024-05-06,2024,Spring,Asia Pacific,P100165,Denim,Baggy Jeans,Rust Orange,Polyester,Premium,213.94,18.6,937,25,911,4909,268,10,5.0,13.4,61.6,23.1,3.12,31,38.33,0,Not Trending
167,2023-03-06,2023,Summer,Asia Pacific,P100166,Dresses,Maxi Dress,Charcoal,Satin,Mid-Range,55.32,0.0,864,57,931,6475,578,8,4.0,18.1,62.0,22.5,4.84,24,61.89,1,Trending
168,2023-11-20,2023,Fall,Middle East,P100167,Tops,Blouse,Rust Orange,Polyester,Mid-Range,51.82,0.0,1980,93,3341,7434,2557,19,4.2,12.0,82.2,4.6,2.17,5,63.06,1,Trending
169,2024-10-31,2024,Winter,Asia Pacific,P100168,Footwear,Platform Heels,Hot Pink,Polyester,Luxury,565.27,25.7,3039,49,1613,7131,1282,19,4.0,8.6,76.2,19.0,4.1,11,54.6,0,Not Trending
170,2024-08-11,2024,Winter,Europe,P100169,Tops,Crop Top,Chocolate Brown,Polyester,Mid-Range,66.95,13.1,2244,33,1743,8907,1573,20,3.0,11.4,70.6,18.4,5.62,1,39.5,0,Not Trending
171,2024-01-14,2024,Summer,Latin America,P100170,Bottoms,Denim Shorts,Sage Green,Wool,Mid-Range,70.97,0.0,1486,29,0,5793,1879,9,3.5,7.4,86.0,25.5,4.73,26,38.56,0,Not Trending
172,2023-07-11,2023,Spring,Middle East,P100171,Footwear,Slides,White,Satin,Budget,15.13,6.5,2528,50,4117,10792,621,11,4.7,8.3,94.5,12.7,2.53,30,42.58,0,Not Trending
173,2024-06-30,2024,Spring,Europe,P100172,Bottoms,Leggings,Baby Blue,Cotton,Budget,15.46,18.4,1744,48,894,4954,2444,18,4.0,13.8,100.0,16.2,5.63,0,51.54,0,Not Trending
174,2025-07-24,2025,Summer,Europe,P100173,Tops,Tank Top,Rust Orange,Polyester,Budget,14.89,21.0,1108,59,5676,13262,1610,21,3.6,5.2,73.1,30.6,4.41,21,57.0,0,Not Trending
175,2025-10-25,2025,Spring,Middle East,P100174,Accessories,Belt Bag,White,Cotton,Mid-Range,73.5,4.9,3149,49,3768,9997,869,16,3.6,15.5,100.0,22.8,1.04,0,55.25,0,Not Trending
176,2025-02-20,2025,Winter,Asia Pacific,P100175,Activewear,Sports Bra,Rust Orange,Denim,Luxury,430.34,20.7,2285,41,3068,9503,1698,12,4.8,12.3,99.2,37.2,2.92,44,58.11,0,Not Trending
177,2023-12-19,2023,Spring,Middle East,P100176,Dresses,Bodycon Dress,Rust Orange,Linen,Mid-Range,81.2,6.0,1993,25,5815,14146,1739,15,3.7,12.2,54.0,22.2,3.46,23,62.55,1,Trending
178,2024-12-19,2024,Winter,North America,P100177,Dresses,Slip Dress,Beige,Satin,Budget,32.31,19.1,283,77,6022,6152,1462,9,3.9,8.0,59.0,31.6,3.22,0,49.1,0,Not Trending
179,2023-09-05,2023,Fall,Latin America,P100178,Tops,Crop Top,Chocolate Brown,Linen,Premium,119.26,0.0,0,69,2072,5948,2723,16,4.3,11.2,66.2,11.3,5.42,21,62.57,1,Trending
180,2025-03-28,2025,Fall,Latin America,P100179,Dresses,Shirt Dress,Cream,Wool,Budget,16.83,14.7,1507,50,3519,18458,1502,18,4.1,12.2,79.9,19.5,4.42,11,53.09,0,Not Trending
181,2024-09-14,2024,Fall,Europe,P100180,Tops,Blouse,Butter Yellow,Polyester,Budget,15.92,15.3,1897,5,6673,2040,2575,12,4.2,6.9,65.6,17.5,0.44,36,48.13,0,Not Trending
182,2023-01-23,2023,Summer,Asia Pacific,P100181,Tops,Tank Top,Baby Blue,Satin,Premium,175.86,19.1,696,52,70,2863,524,14,5.0,9.3,82.0,16.3,2.61,0,45.21,0,Not Trending
183,2025-10-23,2025,Summer,North America,P100182,Dresses,Shirt Dress,Mocha Mousse,Satin,Budget,26.36,10.4,0,12,2735,5637,8,20,3.8,14.8,89.4,17.2,4.42,0,44.68,0,Not Trending
184,2024-06-08,2024,Spring,Europe,P100183,Outerwear,Oversized Blazer,Lavender,Knit,Mid-Range,77.38,14.3,790,18,2903,5672,582,11,3.8,19.6,79.9,3.0,5.64,17,41.35,0,Not Trending
185,2024-08-18,2024,Winter,Middle East,P100184,Activewear,Sports Bra,Burgundy,Linen,Budget,29.33,21.3,504,32,992,11637,1353,13,4.1,3.0,41.9,23.8,6.36,32,41.12,0,Not Trending
186,2024-01-25,2024,Fall,Asia Pacific,P100185,Outerwear,Trench Coat,Cherry Red,Linen,Budget,34.5,44.6,745,60,3038,15001,1206,18,4.3,3.9,86.8,13.8,3.1,11,60.49,0,Not Trending
187,2025-10-06,2025,Winter,Europe,P100186,Footwear,Platform Heels,Cherry Red,Cotton,Mid-Range,83.2,19.7,928,57,1499,16928,1998,8,3.8,13.5,90.2,22.2,3.44,26,61.78,1,Trending
188,2024-06-27,2024,Winter,Europe,P100187,Footwear,Chunky Sneakers,Mocha Mousse,Wool,Premium,217.15,6.6,985,25,3646,1134,769,17,3.4,18.5,90.9,36.0,4.62,4,26.39,0,Not Trending
189,2024-09-01,2024,Summer,Asia Pacific,P100188,Activewear,Sports Bra,Hot Pink,Linen,Mid-Range,46.84,6.6,1297,6,887,9591,1075,12,4.0,4.9,78.8,34.3,4.86,24,52.98,0,Not Trending
190,2024-06-02,2024,Spring,North America,P100189,Outerwear,Trench Coat,Sage Green,Cotton,Budget,16.82,26.9,1690,3,1066,10823,1219,10,4.2,19.5,58.6,13.2,2.47,25,53.9,0,Not Trending
191,2025-10-24,2025,Fall,North America,P100190,Tops,Crop Top,Chocolate Brown,Polyester,Premium,110.48,18.7,1722,44,4002,8590,0,10,4.0,14.7,100.0,24.4,5.07,25,34.41,0,Not Trending
192,2025-07-24,2025,Summer,Latin America,P100191,Bottoms,Leggings,Sage Green,Wool,Mid-Range,57.01,25.4,1827,62,6003,0,787,12,4.0,13.4,90.1,16.4,4.0,37,66.17,1,Trending
193,2023-07-24,2023,Fall,Europe,P100192,Outerwear,Trench Coat,Black,Linen,Mid-Range,68.68,22.1,1197,52,6981,5886,600,21,3.6,0.0,100.0,8.9,3.44,21,60.63,0,Not Trending
194,2023-11-10,2023,Summer,Latin America,P100193,Footwear,Chunky Sneakers,Sage Green,Denim,Budget,10.91,25.6,872,20,3626,2002,0,22,4.9,8.4,62.7,19.8,3.44,7,31.47,0,Not Trending
195,2025-03-18,2025,Summer,Asia Pacific,P100194,Tops,Tank Top,Rust Orange,Satin,Mid-Range,70.42,30.7,892,51,1757,3275,0,12,5.0,7.8,92.7,28.0,6.28,8,11.82,0,Not Trending
196,2023-01-19,2023,Summer,Asia Pacific,P100195,Tops,Crop Top,Rust Orange,Wool,Budget,33.88,18.5,733,90,3201,4883,640,19,3.8,10.8,97.1,22.7,2.39,18,56.35,0,Not Trending
197,2025-12-30,2025,Spring,Europe,P100196,Accessories,Bucket Hat,Black,Linen,Mid-Range,74.3,10.7,1902,60,2302,3966,1696,16,4.9,8.5,92.4,22.9,3.73,0,42.87,0,Not Trending
198,2023-10-29,2023,Summer,Asia Pacific,P100197,Footwear,Chunky Sneakers,Mocha Mousse,Satin,Mid-Range,51.58,11.8,1390,42,7483,0,850,10,4.5,17.4,74.0,18.9,3.34,18,44.01,0,Not Trending
199,2024-03-12,2024,Fall,Middle East,P100198,Denim,Denim Vest,Charcoal,Cotton,Budget,21.06,29.5,2749,34,3336,12271,311,17,4.3,29.1,100.0,23.7,2.02,35,31.65,0,Not Trending
200,2025-12-30,2025,Winter,Europe,P100199,Tops,Crop Top,Rust Orange,Satin,Budget,17.01,0.0,904,17,2857,8157,886,15,4.1,13.9,43.9,20.1,6.47,28,22.71,0,Not Trending
201,2025-08-12,2025,Summer,North America,P100200,Activewear,Bike Shorts,Sage Green,Polyester,Luxury,569.75,14.2,1201,50,4085,7928,2076,13,3.8,23.9,63.6,20.7,2.92,19,54.93,0,Not Trending
202,2025-03-04,2025,Winter,Europe,P100201,Bottoms,Leggings,Beige,Knit,Mid-Range,82.21,1.9,2528,35,4516,4747,792,17,3.4,0.7,36.1,11.9,1.08,8,26.13,0,Not Trending
203,2023-03-12,2023,Fall,Europe,P100202,Dresses,Wrap Dress,Rust Orange,Linen,Budget,16.09,0.0,2131,65,1524,8122,910,13,4.0,1.4,99.2,13.6,2.71,16,34.97,0,Not Trending
204,2023-12-03,2023,Winter,North America,P100203,Outerwear,Denim Jacket,Lavender,Linen,Budget,25.83,1.8,1566,20,3360,1241,120,11,4.4,17.6,85.5,14.6,3.91,10,27.62,0,Not Trending
205,2025-06-10,2025,Winter,Latin America,P100204,Accessories,Bucket Hat,Burgundy,Satin,Premium,116.57,17.2,916,28,2819,11073,2329,14,4.1,0.0,75.5,41.1,5.36,31,44.37,0,Not Trending
206,2025-07-21,2025,Spring,North America,P100205,Outerwear,Trench Coat,Black,Wool,Budget,23.12,29.4,289,48,3562,12863,896,13,3.4,4.1,97.5,23.2,5.74,35,57.63,0,Not Trending
207,2023-03-03,2023,Spring,Asia Pacific,P100206,Outerwear,Trench Coat,Cream,Wool,Budget,23.74,28.6,1759,36,2471,4215,1054,16,4.1,14.1,91.9,11.7,3.38,0,52.18,0,Not Trending
208,2024-01-19,2024,Summer,North America,P100207,Footwear,Ballet Flats,Baby Blue,Cotton,Premium,144.17,0.0,1158,33,3251,5952,201,12,3.4,10.9,94.8,15.5,2.57,22,42.6,0,Not Trending
209,2025-08-18,2025,Fall,Middle East,P100208,Denim,Flared Jeans,Sage Green,Denim,Budget,30.64,24.4,1692,37,4654,198,1140,22,4.6,14.6,68.1,20.5,2.16,16,40.63,0,Not Trending
210,2023-02-15,2023,Winter,Asia Pacific,P100209,Footwear,Ballet Flats,Hot Pink,Silk,Mid-Range,85.42,10.2,2046,18,176,16372,1516,20,3.7,17.3,96.9,9.6,2.86,0,45.96,0,Not Trending
211,2024-12-13,2024,Fall,North America,P100210,Activewear,Sports Bra,Black,Cotton,Mid-Range,35.2,25.8,1999,30,0,2379,1204,14,3.0,1.2,100.0,9.5,3.5,35,39.09,0,Not Trending
212,2023-07-30,2023,Winter,North America,P100211,Tops,Bodysuit,Beige,Linen,Budget,22.61,29.6,1524,23,4603,3118,1003,15,4.5,0.0,61.5,15.2,3.43,48,38.99,0,Not Trending
213,2025-01-29,2025,Winter,Europe,P100212,Bottoms,Cargo Pants,Cream,Silk,Budget,14.26,12.0,1345,67,5609,3120,539,21,4.1,4.0,85.2,30.8,6.97,5,41.43,0,Not Trending
214,2024-04-29,2024,Summer,Asia Pacific,P100213,Tops,Tank Top,White,Wool,Budget,10.11,6.5,1317,65,2624,6825,1209,11,4.5,15.5,71.0,26.5,3.76,0,47.84,0,Not Trending
215,2023-04-12,2023,Spring,Asia Pacific,P100214,Dresses,Slip Dress,Chocolate Brown,Cotton,Premium,194.52,9.2,1509,15,1920,6383,1572,17,4.0,14.8,17.6,30.8,0.98,21,55.33,0,Not Trending
216,2025-06-22,2025,Fall,Middle East,P100215,Outerwear,Trench Coat,Cherry Red,Silk,Premium,165.05,6.6,887,33,3989,4879,0,13,4.2,21.7,56.9,1.1,1.85,35,57.25,0,Not Trending
217,2024-12-06,2024,Winter,Middle East,P100216,Outerwear,Denim Jacket,Cherry Red,Silk,Luxury,453.08,2.5,1033,33,2840,7698,3896,11,4.1,15.7,77.2,21.1,4.27,24,65.28,1,Trending
218,2024-11-25,2024,Summer,North America,P100217,Tops,Bodysuit,Lavender,Wool,Premium,109.03,8.4,844,20,0,6825,0,12,4.3,4.0,89.8,15.6,4.31,9,21.12,0,Not Trending
219,2025-02-03,2025,Fall,Middle East,P100218,Footwear,Slides,Rust Orange,Denim,Budget,28.72,4.4,1534,43,3734,6441,1981,16,3.8,24.3,70.2,23.4,2.4,17,59.91,0,Not Trending
220,2025-06-25,2025,Summer,Latin America,P100219,Accessories,Statement Earrings,Chocolate Brown,Cotton,Budget,13.63,0.0,1727,28,2805,15131,2738,19,4.3,4.5,50.2,22.4,4.28,33,65.64,1,Trending
221,2023-01-07,2023,Fall,Asia Pacific,P100220,Bottoms,Denim Shorts,Sage Green,Polyester,Luxury,343.76,3.1,1066,64,1677,0,1310,10,3.3,23.9,82.7,29.1,3.95,25,32.96,0,Not Trending
222,2024-05-28,2024,Fall,Latin America,P100221,Outerwear,Trench Coat,Beige,Denim,Budget,34.0,11.3,2523,31,2915,11097,1557,22,5.0,21.1,77.7,33.5,4.57,5,42.16,0,Not Trending
223,2023-06-25,2023,Spring,North America,P100222,Dresses,Shirt Dress,Cream,Linen,Premium,125.17,19.8,431,33,1319,8108,2665,18,4.4,15.2,82.8,23.0,6.03,36,40.49,0,Not Trending
224,2023-03-02,2023,Winter,Latin America,P100223,Activewear,Bike Shorts,White,Denim,Premium,157.39,14.9,1443,33,627,15170,1653,10,4.6,13.8,58.5,28.7,0.6,19,45.98,0,Not Trending
225,2024-07-02,2024,Spring,Latin America,P100224,Activewear,Running Tights,Charcoal,Polyester,Premium,132.04,12.0,1503,94,4500,9535,1140,11,4.1,17.4,68.7,29.9,5.34,9,56.7,0,Not Trending
226,2023-05-01,2023,Fall,Europe,P100225,Bottoms,Wide-Leg Jeans,Baby Blue,Denim,Luxury,436.67,29.3,504,9,1342,9436,1758,13,4.7,15.5,39.7,16.9,4.6,0,40.4,0,Not Trending
227,2023-04-11,2023,Fall,Asia Pacific,P100226,Outerwear,Puffer Jacket,Sage Green,Denim,Budget,23.74,14.5,2149,84,0,11061,2062,12,3.5,17.7,71.4,27.2,2.56,9,60.94,0,Not Trending
228,2023-04-21,2023,Summer,Europe,P100227,Denim,Skinny Jeans,Mocha Mousse,Satin,Budget,33.32,0.0,1087,48,3646,10418,1194,20,4.7,11.7,60.8,19.7,5.44,22,51.09,0,Not Trending
229,2023-03-18,2023,Fall,Asia Pacific,P100228,Denim,Denim Vest,Cream,Knit,Mid-Range,68.75,11.4,1890,45,873,7299,322,14,4.3,20.9,93.5,15.2,4.21,14,41.4,0,Not Trending
230,2025-02-15,2025,Fall,Asia Pacific,P100229,Bottoms,Mini Skirt,Hot Pink,Denim,Budget,27.77,8.5,2491,70,4591,17543,566,14,2.9,10.5,70.9,27.8,4.03,10,68.06,1,Trending
231,2025-07-27,2025,Spring,Middle East,P100230,Tops,Tank Top,Rust Orange,Polyester,Budget,26.72,10.2,642,54,3851,10011,1211,16,3.8,2.8,66.9,20.7,5.64,32,44.13,0,Not Trending
232,2025-09-25,2025,Winter,Europe,P100231,Dresses,Wrap Dress,Lavender,Satin,Premium,144.41,21.8,1340,49,1561,11050,1160,21,3.7,5.1,30.8,7.9,3.7,25,55.81,0,Not Trending
233,2024-07-27,2024,Winter,Europe,P100232,Denim,Denim Skirt,Lavender,Denim,Premium,144.67,20.4,1892,34,2654,8820,1421,9,4.9,3.9,100.0,6.8,2.34,27,60.78,0,Not Trending
234,2024-08-10,2024,Winter,Latin America,P100233,Bottoms,Denim Shorts,Black,Satin,Mid-Range,81.16,16.9,1442,60,2051,3771,2123,11,3.6,21.0,64.0,14.4,4.67,17,41.32,0,Not Trending
235,2023-12-07,2023,Fall,Middle East,P100234,Activewear,Running Tights,Cream,Denim,Luxury,560.36,20.6,1266,92,5684,11164,1540,14,4.2,10.7,79.6,29.2,2.46,9,82.8,1,Trending
236,2024-02-23,2024,Spring,North America,P100235,Bottoms,Wide-Leg Jeans,Cherry Red,Wool,Premium,169.23,0.0,1963,7,2030,14144,1562,15,3.1,23.5,100.0,29.4,3.49,0,48.91,0,Not Trending
237,2024-02-02,2024,Spring,Latin America,P100236,Bottoms,Cargo Pants,Butter Yellow,Satin,Mid-Range,89.75,0.0,439,28,0,8220,1554,19,3.8,15.6,71.5,16.7,3.51,22,43.87,0,Not Trending
238,2024-03-29,2024,Fall,Europe,P100237,Accessories,Bucket Hat,Burgundy,Knit,Mid-Range,66.04,25.2,1866,36,3772,8141,926,8,4.3,2.1,79.6,14.7,6.34,14,38.27,0,Not Trending
239,2024-06-27,2024,Fall,North America,P100238,Bottoms,Denim Shorts,Baby Blue,Linen,Mid-Range,48.65,17.7,2506,66,7402,9243,842,15,4.1,15.6,55.1,30.1,4.15,22,53.74,0,Not Trending
240,2025-05-09,2025,Fall,North America,P100239,Tops,Corset Top,Sage Green,Knit,Luxury,236.47,28.8,2225,61,3304,11986,1215,16,3.2,13.2,64.1,6.6,0.26,20,69.89,1,Trending
241,2023-03-26,2023,Summer,Asia Pacific,P100240,Footwear,Platform Heels,Hot Pink,Cotton,Budget,21.94,28.4,1908,66,4041,12342,0,15,4.3,11.2,81.5,31.5,2.19,23,44.71,0,Not Trending
242,2023-05-08,2023,Fall,Latin America,P100241,Tops,Tank Top,Black,Denim,Premium,198.32,18.8,1592,37,6303,7475,1334,16,4.7,11.7,100.0,21.2,3.76,39,47.75,0,Not Trending
243,2025-02-07,2025,Winter,Europe,P100242,Denim,Denim Vest,Cream,Denim,Mid-Range,51.63,19.9,2462,78,3056,5787,2212,12,4.2,25.6,59.5,15.3,1.41,30,71.14,1,Trending
244,2023-02-10,2023,Summer,Middle East,P100243,Dresses,Bodycon Dress,Beige,Knit,Budget,11.43,16.8,1900,72,4542,5934,1445,17,3.9,14.1,48.4,18.0,0.66,27,66.93,1,Trending
245,2024-10-25,2024,Winter,North America,P100244,Tops,Blouse,White,Denim,Mid-Range,37.57,26.5,2148,30,2930,866,675,17,4.8,14.9,89.7,34.5,4.35,19,46.21,0,Not Trending
246,2025-01-23,2025,Fall,North America,P100245,Activewear,Running Tights,Baby Blue,Polyester,Luxury,440.66,39.2,2420,79,5411,2815,1634,7,4.8,10.3,84.2,21.8,7.17,22,59.72,0,Not Trending
247,2024-07-16,2024,Spring,Middle East,P100246,Footwear,Chunky Sneakers,Rust Orange,Linen,Premium,206.13,29.2,1458,69,6107,9840,2977,22,5.0,17.0,100.0,20.3,3.17,28,88.84,1,Trending
248,2023-01-07,2023,Summer,Asia Pacific,P100247,Accessories,Belt Bag,Chocolate Brown,Wool,Premium,140.47,21.3,2702,44,3105,3673,1844,20,4.4,13.2,71.9,23.1,3.59,22,54.86,0,Not Trending
249,2023-12-04,2023,Summer,Middle East,P100248,Bottoms,Wide-Leg Jeans,Mocha Mousse,Denim,Premium,107.74,17.9,1913,54,4057,4539,980,16,3.5,5.0,90.3,26.1,0.74,0,55.12,0,Not Trending
250,2024-01-17,2024,Spring,Europe,P100249,Outerwear,Trench Coat,Baby Blue,Wool,Premium,170.11,0.0,1986,4,3853,6966,1316,16,4.7,3.3,66.8,35.9,3.4,48,53.25,0,Not Trending
251,2024-09-03,2024,Summer,Asia Pacific,P100250,Footwear,Chunky Sneakers,Baby Blue,Denim,Luxury,548.0,21.8,1502,40,1870,5231,0,8,4.5,10.8,25.4,18.4,2.78,22,30.52,0,Not Trending
